"city","country","area","pop","qscore","public_spaces","easy_good_job","easy_housing_reasonableprice","schools_facilities","health_care_services","cultural_facilities","sport_facilities","satisfied_public_admin","public_admin_straightforward_easy_understand","public_admin_fees_reasonable","public_admin_easily_accessed_online","public_admin_corruption","confidence_police","public_transport","public_transp_affordable","public_transp_safe","public_transp_easy_get","public_transp_frequent","public_transp_reliable","green_spaces","air_quality","noise_level","cleanliness","safe_alone_night","safe_alone_night_neighbourhood","money_property_stolen","assaulted_mugged","people_can_be_trusted","people_can_be_trusted_neighbourhood","inclusiv_ingeneral","inclusiv_minorities","inclusiv_lgbtq","inclusiv_immig","inclusiv_young_families","inclusiv_elderly","H","F","from15to24","from25to34","from35to44","from45to54","from55to64","from65to74","over75","very_bad_health","bad_health","fair_health","good_health","very_good_health","oneperson_household","lone_parent_child_less25","lone_parent_children_more25","couple_nochild","couple_child_less25","couple_children_more25","other_type","mean_people_house","no_secondary","lower_secondary","upper_secondary","shortcycle","bachelor","master","doctoral","job_situation","financial_situation_household","difficulties_bills_most_time","difficulties_bills_timetotime","no_difficulties_pay","employee_self_empl_family_business","unemployed_notlooking_job","unemployed_looking_job","retired","unable_work","student","fulltime_homemaker","other_jobs","manager","professional","technician_associate_pro","clerical","services_sales","agricultural","craft_related_trade","plate_machine_operator_assembler","elementary_occupation","armed_forces","full_time","part_time","car","motorcycle","bicycle","foot","train","urban_public_transport","others","do_not_commute","life_you_lead","satisfied_city"
"Graz","AT","Europe centrale",235564,0.678151241465491,0.367886409505459,0.0844566257292075,0.0421646948258536,0.505861249685165,0.589405845495598,0.615269279806811,0.210232041418193,0.256317719002247,0.238381437762289,0.304395543992425,0.521146506108383,0.279401975274029,0.910054515505153,0.350376487359456,0.352790181976534,0.590280134349129,0.437334306217835,0.336876673179662,0.320182665822542,0.383310098398165,0.130369178045231,0.317270789621082,0.367225793427344,0.415118507166254,0.629224918807174,0.870374375512384,0.944609655928054,0.2589933978329,0.492958217307598,0.967343996829594,0.832901356700258,0.772133787657968,0.871426907033327,0.854925648155804,0.826987287847922,0.481000012134484,0.518999987865516,0.167832160456912,0.199800208260878,0.154845147177958,0.162837161768583,0.116883126237397,0.0980708648195283,0.099731331278744,0.00248700092257057,0.0266106814835349,0.12010741456639,0.375428881009065,0.364802722999589,0.144229295152221,0.0605199545720098,0.0311284251823368,0.285711516944714,0.322943401759024,0.0744956566662196,0.0687752872430188,2.64198680363852,0.00427706840130607,0.0824856852300701,0.267327887516217,0.36975383044509,0.138189216034486,0.0985093468171048,0.0318746193108792,0.411002644977244,0.379299333418468,0.034970565129859,0.0993880917139045,0.848709808648677,0.601649835017084,0.00701730817362044,0.0373420943140356,0.21289764050731,0.00503996187812238,0.0668671890281753,0.0288957883600604,0.0355520546791843,0.0809910832160471,0.214906452341669,0.136795166674442,0.223198661327256,0.13098928997872,0.0315298111497058,0.0602431704273704,0.0257868129351762,0.0507192504157188,0.0311478016451629,0.840757698129617,0.159242301870383,0.4922660476373,0.0675584092816261,0.138787548494131,0.138291184851425,0.0203965401978974,0.126276760491884,0.0108914735266669,0.00553203551907015,0.636659220907759,0.74241747638876
"Groningen","NL","Europe de l’Ouest",173640,0.629371842594884,0.408543832707041,0.0747190570928888,0.124226780324341,0.59352753648899,0.605064484522738,0.551547260226483,0.347402689110812,0.307916779602283,0.307484188506503,0.225319272559319,0.52326647407584,0.431171105127599,0.891250409454531,0.316167905633728,0.358706278064189,0.62802614172379,0.600279529587325,0.538185427786142,0.595565101592082,0.477015995485031,0.322210589327561,0.268309119858735,0.252652999236077,0.455998237838753,0.578678685078341,0.809026269991963,0.946958108012862,0.26172371331201,0.422251351564521,0.897824457825348,0.838953876016344,0.913649607938547,0.849441948007602,0.864119244649223,0.770181193092089,0.493999999362401,0.506000000637599,0.275999998164859,0.209999999921662,0.136999997741495,0.128000015049662,0.114999991657053,0.0609003936250874,0.0730996038401826,0.00393752283668934,0.0324623717846152,0.208949069732823,0.42933919137498,0.275509309485428,0.164392196829967,0.0379535836855355,0.0137145572293523,0.28702355615367,0.344766181628377,0.0645635051082456,0.0860902842047645,2.62904564025484,0.00352343506615344,0.131137690474377,0.347252059488883,0.130416647555005,0.209304745803233,0.152263894684168,0.0179347500688172,0.317987522692736,0.378006590378596,0.0602132819268456,0.108816287972378,0.805577095415762,0.619912073166419,0.0248302743016674,0.0358100570217096,0.136878172660073,0.00353704885210935,0.146641875367047,0.0100287001029515,0.0183083237961332,0.0774053531462141,0.170432131238694,0.147894807260032,0.233003904445097,0.1842071327165,0.0150139614148917,0.0660812857014755,0.0254410786073344,0.0487028710326253,0.00705208061281884,0.832929100149319,0.164661759408388,0.294704799369007,0.0552606052267933,0.35702804526555,0.128277963938845,0.0214713535039331,0.110019283914481,0.0178914833979643,0.0138503302233375,0.483038539535829,0.771883757528411
"Hamburg","DE","Europe de l’Ouest",1560491,0.57291162049309,0.253638183432585,0.121101513099858,0.02163319409262,0.221610237142292,0.438729090595029,0.514946765135858,0.225556240205349,0.204683256184149,0.135402466592687,0.109985090427737,0.238245900058448,0.1449282732427,0.903166782584048,0.440900421302812,0.159261620327279,0.404848423073096,0.471498227710639,0.364038209125662,0.224297134573851,0.466485646276216,0.271375791646987,0.201416910495318,0.183821746567968,0.333972721837925,0.456677302710785,0.810864267487333,0.97891789325287,0.163807649640323,0.37894557329228,0.96653408748193,0.896119825652007,0.921659290777217,0.832788579435483,0.790873038307407,0.855014110097717,0.486000007047994,0.513999992952006,0.12312312707273,0.191191188640457,0.164164156430817,0.177177178634435,0.129129133331627,0.100402733445236,0.114812482444697,0.00492696898408055,0.060536108197576,0.129793117494207,0.38792068411417,0.335975681515417,0.197421353067231,0.0459213867436003,0.0260455204803681,0.248293739429251,0.329925434730721,0.081196782517637,0.0673776343153847,2.63460749619937,0.0104773872257092,0.190518883754614,0.28696736068163,0.26441695864957,0.133489722717403,0.0901628714953428,0.0215622677158564,0.299041198798425,0.341023422708004,0.0434746948384344,0.137943369939999,0.778532065966901,0.628642132644763,0.00922940884474846,0.0243336128378483,0.220763002756794,0.00356170671387429,0.0786222251957863,0.0246282374049303,0.00891628555040977,0.104366362975567,0.148597643450893,0.133255624653898,0.224583299506971,0.144075024447237,0.0276724801742799,0.0557441826355651,0.0385955702416989,0.059472879133661,0.026969072831615,0.831563490086702,0.168436509913298,0.399416629229174,0.0536958188761466,0.182569817420852,0.145621398882461,0.0346955849502249,0.16771022280075,0.00968983437498805,0.00660069346540327,0.470561633786229,0.759015268301796
"Helsinki","FI","Pays nordiques",967839,0.558132582467236,0.237593627677759,0.163175383737274,0.0275775040158781,0.306476259577745,0.268106074758287,0.514614435783385,0.372627055285463,0.119023751563683,0.162057233975985,0.212909148738152,0.393185812628322,0.338228551563822,0.89469732558579,0.454587486610931,0.202325414529472,0.676324832118351,0.513936793512226,0.49571871866707,0.527318306660656,0.403968390998049,0.275168728639562,0.252737923337924,0.189261014313332,0.5006197209465,0.679705551681172,0.779117376969866,0.978516929372651,0.282060728078611,0.458289776085946,0.970873123986874,0.741377975889316,0.862228164362171,0.82015412080512,0.885285363733487,0.760511408676502,0.47900000177443,0.52099999822557,0.138861142541111,0.205794204042431,0.17682317608167,0.153846138103323,0.133866133561178,0.125896482140827,0.0649127235294599,0.00792986974759823,0.0411012717813383,0.153112049424443,0.361463884738515,0.357294787138623,0.172722650262426,0.0335564490621272,0.0290031823251188,0.279405960947756,0.358000634114915,0.0651465465912656,0.0602000287148102,2.60749585078506,0.00517245873485896,0.0397202784783952,0.186639405587078,0.462694728116519,0.136176809037008,0.124190946356895,0.0454053736892445,0.398037803838896,0.306494789767801,0.0454224712390833,0.160704867166187,0.775161486206874,0.673725902491192,0.00717510127971676,0.0234441848704825,0.195113079334977,0.0050851071484165,0.0799823914067471,0.00893822243098422,0.00263400964294113,0.10661719341084,0.183634403267937,0.131444547208304,0.275503327000076,0.123159008423528,0.0243210342082794,0.0437499609493291,0.0291517099266353,0.048994004676004,0.0209565047619737,0.85767673103647,0.133526987312292,0.441151884035317,0.0640928578485597,0.124394807824083,0.176420499361689,0.023839336631759,0.155874288583725,0.00497992593937065,0.00728185179391554,0.447776949095629,0.627994363031027
"Irakleio","EL","Balkans",125463,0.282674134231828,0.126799662951909,0.0494295400533244,0.194700895576614,0.153217759911692,0.109844871651327,0.144845918681429,0.159909745794426,0.104083556022852,0.243704085900359,0.0997767644671113,0.344382822091907,0.187857257168817,0.601458359376217,0.190042265888221,0.225231853992086,0.504430675511176,0.524239953120265,0.37572425790902,0.339586968034367,0.0890746756225258,0.308664296319062,0.162823630005373,0.0561588345272076,0.255699429083077,0.32856737418438,0.740090819129889,0.948711502772479,0.16971566449016,0.300837574056617,0.840491311981117,0.549616894270872,0.345597297906847,0.641112577501286,0.757965528262146,0.615275956299432,0.478999994471669,0.521000005528331,0.160999995140093,0.195999991084848,0.199000011501568,0.158000008698021,0.126000009498426,0.116110155881624,0.0438898281954211,0.00501091264199905,0.0212118158724884,0.138979720590154,0.423076954389012,0.366698789412409,0.13802949004971,0.0297801799197301,0.0175330489185564,0.249200181973834,0.426454954599216,0.0741595589492955,0.0606458124587133,2.78746772974163,0.0168400885467028,0.0996414616665826,0.451791385793168,0.188890447157733,0.150801859144673,0.0659308679820264,0.0244193783021333,0.0857517244746826,0.06587710067499,0.363288153955853,0.282692007876848,0.334323315517427,0.552863599156307,0.0200267302567057,0.0606149199670438,0.17804919074741,0.00508545974626562,0.128639609650199,0.0396336722334972,0.0103601525762268,0.0292414296635535,0.129152459247874,0.111068844476223,0.274449287374948,0.201169795409261,0.0497891115423237,0.0875911487005357,0.0451279548064609,0.0412529554697307,0.0289618325752071,0.874296165145576,0.123438467420062,0.50403586804905,0.104722369746676,0.108949974231954,0.140105288668459,0.00995472382173712,0.118925791201057,0.00395287560514973,0.00639306713846185,0.144711522637856,0.372686568889092
"Kobenhavn","DK","Pays nordiques",473297,0.643124765089315,0.37966388722163,0.184588918175163,0.0026886475788898,0.24412177947011,0.340820393634411,0.586291769903986,0.24569563235809,0.257572524739826,0.251309921627799,0.222839805101958,0.411502177481341,0.59133956573375,0.789085589111655,0.322491043213272,0.195466638402825,0.633225408182855,0.697583963160604,0.667139069662431,0.411276368266092,0.5071920503065,0.211765318958696,0.244837305638243,0.22735668141687,0.491606025188787,0.639085033404782,0.84711150756374,0.971574378766985,0.374894535510187,0.568143250181904,0.941249202474424,0.768373821978544,0.917460290309794,0.733773452750677,0.902078809258331,0.815652445382952,0.490999998627816,0.509000001372184,0.178000002795457,0.278999992938127,0.18600000951205,0.134000002596208,0.0999999979989869,0.0744063999962453,0.0485935941629253,0.00814053028573867,0.0451463043745492,0.15969847854713,0.211731063318038,0.529764490175699,0.15483881285663,0.0311684328295547,0.0227785322086637,0.289274847779711,0.323732621325542,0.0760240817119764,0.101247200150058,2.62644793606493,0.00683542247803701,0.0553559949910522,0.279236066754346,0.285126889898671,0.245244749278604,0.105306468363752,0.0204664551079001,0.423473984639491,0.46742746179591,0.0173254794626444,0.0972376005717308,0.87898441211377,0.671657010005397,0.0129924659350506,0.0384475630948295,0.132010423832223,0.012433061020021,0.0994832012085908,0.023520567968161,0.00762740335330101,0.0880423536488378,0.1947329229642,0.154823790186565,0.23205569350559,0.137958971417843,0.0215257257812703,0.0466544078742808,0.0322912903160835,0.0532404835436713,0.0104778309676143,0.836485082042403,0.159266303487139,0.305000593421711,0.0487602121345134,0.335871423241782,0.121354904354635,0.0258860636879211,0.145664814670749,0.00734127713295536,0.00920277334978067,0.631508707314894,0.777860372274184
"Kosice","SK","Europe centrale",204562,0.396593090548135,0.314602169726499,0.0596112052149996,0.0433904704806854,0.230295786086645,0.151397206249657,0.361971676998935,0.130850747459204,0.203732579880173,0.203604492990203,0.220371938894659,0.342239057640733,0.0859020474022373,0.634847914706579,0.13838676327956,0.400467440552163,0.377475919457943,0.471244183044798,0.370335346479408,0.349024819667578,0.241313606961876,0.0765341159553496,0.115268139112603,0.121894497373195,0.174441704462835,0.283997298425277,0.867269152604774,0.947876110375093,0.0984966343873025,0.208895153911883,0.920478681310332,0.624111555477776,0.535004445341637,0.581385224895265,0.872120121303476,0.77898945651808,0.473000002528599,0.526999997471401,0.116232469117713,0.175350708755695,0.198396795006901,0.161322648887678,0.154308614696195,0.133354450770701,0.0610343127651175,0.0104017486317427,0.0486493531009837,0.243771924487092,0.37761089494183,0.251561312158198,0.143692708535088,0.034438279556118,0.00968982982081074,0.257469126125871,0.347430480235248,0.124154211371336,0.0772897677157684,2.73867223778313,0.00369979661042433,0.0688569187006668,0.433929843406283,0.175086635997963,0.124757813897442,0.156836225686061,0.0274954789604644,0.224312304363337,0.142970852267521,0.0492737983494876,0.120987990855539,0.812804626821226,0.632796218022771,0.0105470276299326,0.0433690507853274,0.21883909382954,0.00675411962405292,0.0579148036428936,0.0232122121441206,0.00414136476186467,0.0971513883379216,0.152128597691192,0.170529530016746,0.188567345760361,0.198276021186975,0.0263913772101082,0.0504214634806742,0.0336610581498004,0.0550589485101353,0.0138399994076962,0.853552116813189,0.143818729693654,0.486530554179339,0.0240963328602804,0.101891365145719,0.159549013490477,0.0119630606196415,0.20624678638153,0.00570712657707571,0.00401576074593778,0.402042945427719,0.565466683239392
"Krakow","PL","Europe orientale",660584,0.43531336864614,0.225050473824414,0.113160121877627,0.0592332815044009,0.219510457160572,0.10587078483359,0.483265112506126,0.227887562458593,0.180024660343916,0.129503609040697,0.11520971870918,0.256063259170054,0.130947136644778,0.73419709003435,0.272633212138575,0.197997248383405,0.394719302132071,0.452107496047256,0.409779505714017,0.257076561467633,0.220646295113284,0.0389595795064699,0.0954230718111697,0.0860137158988939,0.201685031968028,0.323563289675073,0.891239731920456,0.982555824765224,0.076497975998212,0.155335882543339,0.908267693538399,0.783854340602911,0.719919926469237,0.735797823527478,0.832700165549356,0.850532294476333,0.45899998859993,0.54100001140007,0.115999998476505,0.21000001253656,0.177999998434441,0.130000005380596,0.162999990264773,0.152078198414268,0.0509217964928553,0.00197975994218459,0.0389316917702723,0.126786494594604,0.385918175093859,0.352995268126786,0.13898139474697,0.0236998629989872,0.017955350546427,0.286540594275684,0.338126325292413,0.110347230600619,0.0817380426738515,2.71370175242111,0.00605579158080602,0.0964161303276859,0.428257309111545,0.0861379469655829,0.188119850656948,0.16286808314159,0.0305235693218865,0.191227524454878,0.154726971621837,0.0232304019130567,0.131215829361047,0.830283446678762,0.665053279731815,0.00574200377819762,0.0366979658017816,0.195967092969241,0.00521484812059874,0.0415617402637337,0.039931543257891,0.00775830230446994,0.106005773131438,0.165196496968306,0.123564565038959,0.28426696713679,0.160830244421108,0.0273870326761996,0.037273068285889,0.0319637448815842,0.038100373729445,0.0123687810097622,0.840280788459154,0.158004643739789,0.46134927128596,0.0644020313073335,0.114684098892987,0.12721498114846,0.0201663192911215,0.207776889978983,0.00113710148603894,0.00212698145713124,0.343866499293156,0.486118772423734
"Lefkosia","CY","Sud de l’Europe",204135,0.331766716798191,0.16149682763035,0.0478099902936664,0.0947622813386941,0.365421085206619,0.233503485927544,0.134701650973575,0.150990881210835,0.259434502277407,0.407022062105892,0.154496650118864,0.440257554705401,0.167464835691835,0.58237072207728,0.127608099891983,0.309084138992619,0.511723711277703,0.223200525592934,0.229162285384725,0.289041212541948,0.195707837253758,0.174453100789445,0.275771137365383,0.168350112136022,0.26137517942224,0.384098651054533,0.920994501719535,0.944778122822591,0.12657808480927,0.298709971629307,0.918706782068996,0.743327808282549,0.567046105471517,0.726262357493675,0.870212257471496,0.83217409129498,0.474000005664825,0.525999994335175,0.161999995986393,0.218000008046286,0.177999999541555,0.158000008019039,0.129999993133545,0.103926252441529,0.0500737428316526,0.00507745430725692,0.0347209488115752,0.211153714058427,0.377721500622515,0.31679498020668,0.159888771903024,0.0259627546307672,0.0176649074672709,0.266219250212732,0.362486306991045,0.104085163446588,0.0636928453485724,2.66931304329872,0.0339620611201743,0.0721696305924047,0.433848791162232,0.177143009758481,0.186624811556682,0.0779875027296883,0.0182641930803387,0.167740449609861,0.130821008789106,0.134297678539574,0.258202418851009,0.585049327366155,0.653473379642232,0.00654543094653614,0.0370851523751106,0.143019991405814,0.00349826970715365,0.107088635077873,0.0467408166627522,0.00254832418252864,0.0537526593497538,0.151272887976886,0.122036137526809,0.265936108881431,0.168111293392507,0.0366031171352999,0.06264836030231,0.0275757280091556,0.0755028567800521,0.0206392805736269,0.8293203826971,0.167133835135242,0.552935995138048,0.0838724012259358,0.111105973531385,0.135260252925897,0.00920823538485134,0.0977513314560336,0.00629001372157491,0.0035757966162731,0.219494243256087,0.387364778724509
"Leipzig","DE","Europe de l’Ouest",493673,0.605417824274721,0.353875775487717,0.102776516746913,0.130412898930075,0.172893410122939,0.355491162255026,0.574864703630389,0.201513452777624,0.166779466696572,0.120531439591145,0.0642875990818862,0.149738618051638,0.0963976737615159,0.808006356743371,0.348862385840778,0.108537942212626,0.365005993000068,0.526336884364042,0.286313059059315,0.354968071639701,0.525140932414493,0.206801892739695,0.183061592665426,0.158338213946113,0.192870217087251,0.436797411253806,0.797921613635736,0.974539722504583,0.167474175687479,0.37078584668916,0.972698555387606,0.621123068139606,0.731234794184643,0.704850965798662,0.957286964532544,0.906815796629961,0.486999993390696,0.513000006609304,0.114000009226799,0.221999997128759,0.149999988675118,0.147000005515984,0.128000006192071,0.112851453272693,0.126148539988576,0.0063779895320382,0.0480822317187331,0.206695105995305,0.409744696907939,0.24485222521074,0.216063844479507,0.0406916965381161,0.0214259327066323,0.282688050103078,0.263055104206008,0.101029895198192,0.0721730204709614,2.46731317732685,0.00323865207652372,0.157644946706406,0.317359041227482,0.264900620418443,0.128176011299188,0.106580071500812,0.0160184919867252,0.300680499499114,0.324205308347743,0.054406917839015,0.0987505528820384,0.833240148936475,0.612803642088327,0.0215829597800989,0.0361227037934438,0.254959836576871,0.00459075848754427,0.0476454398582044,0.0172606767045055,0.00109783938391972,0.0939288126144738,0.129633658708317,0.13218100442604,0.249488136173226,0.173067236767845,0.0220170471007362,0.0935893746854456,0.0374788041917342,0.0426651098501087,0.0123689269320731,0.856899562693469,0.13879500527303,0.435544306539411,0.0424411908604016,0.134570975723074,0.14175703112522,0.0176089131783984,0.205306348858699,0.0103720191016946,0.0123992146131011,0.409793786186182,0.691518059756834
"Liege","BE","Europe de l’Ouest",317111,0.426736550479742,0.14850154812638,0.0385300773675943,0.0829301113392786,0.266343584441471,0.361367438763955,0.241548900424895,0.162434387908545,0.245689552922187,0.398275074297132,0.367241608735229,0.35584411382255,0.250849270202054,0.836400017208815,0.14728093849729,0.35574116502084,0.319912208025923,0.403555689380812,0.411348461424204,0.236383855170989,0.230236835742505,0.0875488704027167,0.182372348555469,0.102731770639212,0.0822535468511658,0.299838899876623,0.837578022715123,0.921205136038534,0.0689716396866085,0.297295387467825,0.877154539916207,0.709489245409513,0.578066243373741,0.566260596886155,0.819111850608681,0.767622525176867,0.482000008123772,0.517999991876228,0.144144142998078,0.180180178619873,0.156156158391522,0.156156156943981,0.147147157490126,0.126290553540252,0.0899256520161683,0,0.0556916611580544,0.280584052054377,0.341683583190729,0.233060506926091,0.143924615600559,0.0343927101080183,0.033900731242017,0.297450355371692,0.331545168447812,0.0877574886175669,0.0710289306123349,2.7075259192477,0.0130901989577044,0.100178757675798,0.356443392203575,0.127475679161967,0.259044955679028,0.122660601813007,0.021106414508921,0.218567442577596,0.17764485520806,0.154166986208231,0.284601007202845,0.535746454417051,0.59751579385504,0.00810741653290595,0.0250340475843993,0.219457886752845,0.0121816868265111,0.109332093267897,0.0207730229111108,0.00562306633203438,0.0587171586550441,0.162466128061022,0.110829670078185,0.284569755332647,0.180028269439567,0.0252218134553851,0.0819712907871955,0.0272797535667818,0.0598026966661559,0.00745385165211588,0.800681368550542,0.199318631449458,0.5273030855005,0.068727110865426,0.103833934258974,0.115888692739171,0.0232293581626331,0.139190266441768,0.00857566397992319,0.013251888051605,0.284770877289678,0.324535094625856
"Lille","FR","Europe de l’Ouest",723727,0.411446026277112,0.222752143439615,0.062413983632133,0.0755115947441919,0.259842011492082,0.366432832217595,0.348645100785027,0.286182587476708,0.169586612960636,0.26156202613791,0.167048209424345,0.313046356856462,0.236122264519133,0.680470157509009,0.290733403056679,0.302993637196827,0.331528709666907,0.514927189142979,0.445556854259215,0.300795752102157,0.316559472938032,0.109976244328626,0.179477231316919,0.137640515585485,0.131469759685299,0.289720785959226,0.880670613515844,0.904738699230132,0.109169549528909,0.271886790252728,0.872010543698617,0.790742577403632,0.695789145353861,0.737102517145863,0.86087235967714,0.762934182455838,0.470999999718836,0.529000000281164,0.2087912161805,0.187812184192186,0.161838163831392,0.146853132297347,0.126873129761319,0.0921368827565399,0.0756952909807155,0.00286530606311403,0.0509712638971557,0.204970699871343,0.390315446413584,0.274720947865026,0.168703213879953,0.0359167708128552,0.0226898676891169,0.249232748190918,0.366694132424625,0.0827148692218887,0.0700359425937589,2.65537429238253,0.0065606397602647,0.190916715030571,0.385522456309613,0.134646640259587,0.161682979136191,0.0997275583905533,0.0144465689615667,0.263646594883593,0.202295903707167,0.153502619933494,0.223213982793444,0.606872806128533,0.573546095132381,0.0235568955877135,0.0349799345501182,0.164588614894183,0.00470175838288808,0.133229382809802,0.0423976830594124,0.0215949519038718,0.0681495271046604,0.185124556429448,0.115073008357642,0.301699368662225,0.167182447449571,0.019015356102318,0.0401627369640381,0.0279578763445442,0.04018212221542,0.0113616501647436,0.86036045354678,0.13963954645322,0.531010891384603,0.0479552502991727,0.0885748670242382,0.163336020214793,0.00989845227992034,0.144432026104281,0.00657111340332902,0.00822137928966219,0.357101218152885,0.382711898730742
"Lisboa","PT","Sud de l’Europe",1560287,0.283237503275805,0.125345372877598,0.015619826175795,0.0285789830879431,0.121167954433449,0.12570133403075,0.151867252872763,0.112945437983513,0.0280121670975232,0.0299597968935213,0.0391535068291747,0.0721234951348575,0.0322899505675162,0.840348429380797,0.10283878124292,0.133444850694774,0.131679669184085,0.117257341195827,0.0913587129124481,0.0753733312792619,0.115881353152598,0.0709915884530387,0.0688476558680746,0.0618705309596361,0.0932586865809722,0.114667474075955,0.859152158916111,0.94082248250911,0.0481617999979053,0.0947806959565346,0.958268434242002,0.805684952201594,0.853054768934182,0.879361920641657,0.861115819125903,0.835672436133861,0.454999987909624,0.545000012090376,0.111222438339412,0.127254513399907,0.175350702988907,0.158316626334443,0.147294583596543,0.199772041729091,0.0807890936116968,0.0174258692250396,0.0494702159582159,0.206651332765505,0.409106324996296,0.246964339480504,0.170352353687606,0.0846629215872785,0.026870472481519,0.27773581011893,0.291053379467826,0.0661568894944405,0.0831681731624007,2.65974886030082,0.0327557700634536,0.109769942966098,0.377197095181119,0.125568049018936,0.241039859167412,0.0831129201674874,0.0237365711179976,0.129889292619702,0.0785229488549492,0.166006488429831,0.232819958169293,0.585042954076268,0.570143763894963,0.0197567315131126,0.0333407710904306,0.253726304052726,0.00680763603532042,0.0735475292902372,0.0366973467220018,0.00597991740120804,0.10802582626833,0.118468906060003,0.1611550530361,0.220823206305959,0.1717206281683,0.0279409430805637,0.0512873968852746,0.0450342475423669,0.0714451141927911,0.00936830834662056,0.861712151212472,0.135104896515403,0.524467818357118,0.0448930679889788,0.0639945721122095,0.141501344537141,0.0167785816847536,0.193255783681497,0.0039452403006209,0.0111635913376807,0.205089687833784,0.23560823978555
"Ljubljana","SI","Europe centrale",247419,0.530957672412897,0.387314148874487,0.0658042675783047,0.0572231960124895,0.391218437534095,0.261067726571013,0.458458979331797,0.321321235916636,0.145340952528191,0.188117648282181,0.164829755045565,0.357836042854228,0.0826840085867163,0.863935537070662,0.32896979247601,0.327783239749206,0.659477329096707,0.44746731890978,0.280311248908168,0.318810329718674,0.48663976846257,0.248818406102897,0.233754188681599,0.3343737816792,0.562135459371563,0.534426009380567,0.857403180769046,0.980093568513907,0.204072645026826,0.383964982027389,0.78716722322102,0.514247870462349,0.556648371416363,0.462162451173117,0.607159770067219,0.58006599603539,0.474999977607812,0.525000022392188,0.136000004593304,0.162000005381278,0.175999995666231,0.159999985579082,0.152000010763577,0.122866646938648,0.0911333510778801,0.00278157829740957,0.0545792553981573,0.180929938656983,0.370790573376706,0.351345921126582,0.176090508299393,0.0261433722675689,0.0169476050686922,0.274032735845473,0.319905457435504,0.0869098563002597,0.0999704647831083,2.62901361523277,0.000933604323897558,0.049437633579272,0.370496764542338,0.226679900819891,0.236661211850823,0.0970605650085831,0.0177967155512971,0.242969191321104,0.167279966429908,0.0252269072592459,0.145092226092565,0.80380613115175,0.605793533944942,0.014153013800109,0.02824264018935,0.225466082629579,0.00450523554473179,0.064792844196673,0.0372793658475478,0.0160652716383448,0.0673640597725051,0.169806914417572,0.163323020732349,0.176538753336606,0.238159118874285,0.0233731186124967,0.0567275704916247,0.0255720171049946,0.0506307889717449,0.0147780490584414,0.837615131614355,0.162384868385645,0.492946558564741,0.0577838608866537,0.129707756321442,0.133730197394888,0.0167957046753415,0.150417914206745,0.00370179601416096,0.0149162119360276,0.420925134434068,0.681904640085357
"London","UK","Europe de l’Ouest",7086346,0.55601478046192,0.283662719804218,0.182835471600236,0.0511017767460947,0.266214458244903,0.297119279135823,0.453400879820368,0.236081621290143,0.173419606874019,0.225959050867455,0.186053294889855,0.470092128937986,0.316501379052296,0.717641466930212,0.424533735217997,0.265030865499367,0.516149995950214,0.573249508639794,0.611599095759609,0.417550503755179,0.556596881713605,0.144782900892499,0.257314873617524,0.168595570667568,0.290308956657879,0.412135050857542,0.834934481331355,0.974425365605132,0.151444049891428,0.326893922068018,0.870878807683853,0.871804258336382,0.75767623809625,0.846923870308964,0.786220455381479,0.732483176112839,0.494999993939911,0.505000006060089,0.145000000504936,0.235999984641075,0.197000011827094,0.161999995802811,0.115000000588383,0.0813974733427609,0.0636025332929389,0.0112341573523734,0.038172977538048,0.142842233120389,0.411145534664379,0.344638109189278,0.160849831810928,0.0613164394090406,0.0175104514269544,0.253930016828232,0.337465419001302,0.0731983090170009,0.0924454866693743,2.67349273887704,0.00626909025731521,0.16513124462436,0.235377012229597,0.274761996813289,0.162215484557171,0.117871274048377,0.0252097242913234,0.316205547410239,0.253776617976008,0.0849249028225001,0.18267032177761,0.690632602602668,0.627091352761033,0.0168194351203079,0.0415275548276242,0.163964504921597,0.00361075847494722,0.104899737544285,0.0304136724941501,0.00229668460733127,0.0798674300626917,0.212028510021171,0.138973624060356,0.212561544089596,0.196695760321262,0.0217330205130799,0.0455175756976632,0.0292825675908514,0.0343540765942481,0.011909913189938,0.829831786477509,0.166132117873226,0.361192725815263,0.0560946038525697,0.115538018586013,0.15177911850424,0.074645440715454,0.215501141226872,0.0113599002458587,0.0115914844679674,0.472670817761476,0.602082036823407
